name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
مصر,2025-03-12T04:00:00,16.9,16.9,9.5,61.43,0.0,0.0,,0,0,25.9,13.0,34.2,1015.3,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-12T05:00:00,16.8,16.8,9.4,61.67,0.0,0.0,,0,0,24.5,12.6,32.9,1015.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-12T06:00:00,17.3,17.3,9.3,59.23,0.0,0.0,,0,0,22.1,12.6,31.0,1015.3,0.0,24.1,27.0,0.2,0,10,Clear,clear-night,
مصر,2025-03-12T07:00:00,17.9,17.9,9.2,56.89,0.0,0.0,,0,0,19.7,12.6,29.2,1015.7,0.0,24.1,54.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-12T08:00:00,18.5,18.5,9.2,54.66,0.0,0.0,,0,0,17.3,12.6,27.3,1016.0,0.0,24.1,81.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-12T09:00:00,20.6,20.6,8.5,45.87,0.0,0.0,,0,0,16.4,13.2,27.4,1016.0,0.9,24.1,254.3,0.9,3,10,Clear,clear-day,
مصر,2025-03-12T10:00:00,22.7,22.7,7.9,38.56,0.0,0.0,,0,0,15.6,13.8,27.6,1016.0,1.7,24.1,427.7,1.6,4,10,Clear,clear-day,
مصر,2025-03-12T11:00:00,24.9,24.9,7.3,32.48,0.0,0.0,,0,0,14.8,14.4,27.7,1016.0,2.4,24.1,601.0,2.2,6,10,Clear,clear-day,
مصر,2025-03-12T12:00:00,25.9,25.9,6.3,28.59,0.0,0.0,,0,0,13.8,13.7,24.3,1015.0,34.9,24.1,665.0,2.4,7,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-12T13:00:00,26.9,26.2,5.3,25.16,0.0,0.0,,0,0,12.8,13.0,20.9,1014.0,67.5,24.1,729.0,2.7,7,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-12T14:00:00,28.0,26.8,4.4,22.14,0.0,0.0,,0,0,11.9,12.2,17.5,1013.0,100.0,24.1,793.0,2.9,8,10,Overcast,cloudy,
مصر,2025-03-12T15:00:00,28.1,26.8,3.7,21.05,0.0,0.0,,0,0,13.1,12.4,27.3,1013.0,94.8,24.1,666.7,2.4,7,10,Overcast,cloudy,
مصر,2025-03-12T16:00:00,28.2,26.8,3.1,20.01,0.0,0.0,,0,0,14.3,12.5,37.1,1013.0,89.7,24.1,540.3,2.0,5,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-12T17:00:00,28.3,26.9,2.5,19.02,0.0,0.0,,0,0,15.5,12.6,46.9,1013.0,84.5,24.1,414.0,1.5,4,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-12T18:00:00,26.6,26.6,4.2,23.7,0.0,0.0,,0,0,25.1,17.8,54.8,1013.0,85.9,24.1,276.0,1.0,3,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-12T19:00:00,24.9,24.9,5.9,29.5,0.0,0.0,,0,0,34.7,22.9,62.6,1013.0,87.3,24.1,138.0,0.5,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-12T20:00:00,23.2,23.2,7.6,36.72,0.0,0.0,,0,0,44.3,28.1,70.5,1013.0,88.7,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-12T21:00:00,22.5,22.5,7.5,38.15,0.0,0.0,,0,0,40.7,23.8,66.0,1013.3,60.8,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-12T22:00:00,21.8,21.8,7.5,39.64,0.0,0.0,,0,0,37.1,19.4,61.6,1013.7,32.9,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-12T23:00:00,21.2,21.2,7.5,41.2,0.0,0.0,,0,0,33.5,15.1,57.1,1014.0,5.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T00:00:00,20.8,20.8,7.3,41.75,0.0,0.0,,0,0,28.4,13.3,48.5,1013.7,3.3,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T01:00:00,20.4,20.4,7.1,42.3,0.0,0.0,,0,0,23.4,11.5,39.9,1013.3,1.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T02:00:00,20.0,20.0,7.0,42.87,0.0,0.0,,0,0,18.4,9.7,31.3,1013.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T03:00:00,19.6,19.6,6.6,42.58,0.0,0.0,,0,0,17.2,9.2,33.0,1013.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T04:00:00,19.3,19.3,6.2,42.29,0.0,0.0,,0,0,16.0,8.8,34.8,1013.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T05:00:00,19.0,19.0,5.8,42.0,0.0,0.0,,0,0,14.8,8.3,36.5,1013.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T06:00:00,19.6,19.6,5.4,39.37,0.0,0.0,,0,0,14.6,8.8,30.3,1013.7,0.0,24.1,28.0,0.2,0,10,Clear,clear-night,
مصر,2025-03-13T07:00:00,20.3,20.3,5.1,36.92,0.0,0.0,,0,0,14.5,9.2,24.1,1014.3,0.0,24.1,56.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-13T08:00:00,21.0,21.0,4.8,34.62,0.0,0.0,,0,0,14.4,9.7,17.9,1015.0,0.0,24.1,84.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-13T09:00:00,23.2,23.2,4.1,28.83,0.0,0.0,,0,0,14.6,11.4,28.1,1014.7,0.0,24.1,261.0,0.9,3,10,Clear,clear-day,
مصر,2025-03-13T10:00:00,25.4,25.4,3.4,24.07,0.0,0.0,,0,0,14.9,13.1,38.3,1014.3,0.0,24.1,438.0,1.6,4,10,Clear,clear-day,
مصر,2025-03-13T11:00:00,27.7,26.5,2.8,20.13,0.0,0.0,,0,0,15.1,14.8,48.5,1014.0,0.0,24.1,615.0,2.2,6,10,Clear,clear-day,
مصر,2025-03-13T12:00:00,28.5,27.0,1.7,17.77,0.0,0.0,,0,0,15.2,14.9,46.0,1013.0,0.0,24.1,688.7,2.5,7,10,Clear,clear-day,
مصر,2025-03-13T13:00:00,29.3,27.6,0.6,15.68,0.0,0.0,,0,0,15.4,15.0,43.4,1012.0,0.0,24.1,762.3,2.7,8,10,Clear,clear-day,
مصر,2025-03-13T14:00:00,30.2,28.3,-0.4,13.84,0.0,0.0,,0,0,15.5,15.1,40.9,1011.0,0.0,24.1,836.0,3.0,8,10,Clear,clear-day,
مصر,2025-03-13T15:00:00,30.1,28.2,-0.5,13.85,0.0,0.0,,0,0,16.6,16.6,44.7,1011.0,0.0,24.1,711.0,2.6,7,10,Clear,clear-day,
مصر,2025-03-13T16:00:00,30.0,28.1,-0.6,13.86,0.0,0.0,,0,0,17.6,18.0,48.6,1011.0,0.0,24.1,586.0,2.1,6,10,Clear,clear-day,
مصر,2025-03-13T17:00:00,29.9,28.0,-0.6,13.87,0.0,0.0,,0,0,18.7,19.4,52.4,1011.0,0.0,24.1,461.0,1.7,5,10,Clear,clear-day,
مصر,2025-03-13T18:00:00,27.9,26.6,1.5,18.13,0.0,0.0,,0,0,25.2,21.5,57.4,1011.7,18.6,24.1,307.3,1.1,3,10,Clear,clear-day,
مصر,2025-03-13T19:00:00,25.9,25.9,3.6,23.68,0.0,0.0,,0,0,31.7,23.5,62.5,1012.3,37.1,24.1,153.7,0.6,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-13T20:00:00,23.9,23.9,5.7,30.89,0.0,0.0,,0,0,38.2,25.6,67.5,1013.0,55.7,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-13T21:00:00,23.1,23.1,6.1,33.41,0.0,0.0,,0,0,34.4,21.8,64.6,1013.0,37.1,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-13T22:00:00,22.3,22.3,6.5,36.13,0.0,0.0,,0,0,30.7,18.1,61.7,1013.0,18.6,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-13T23:00:00,21.5,21.5,7.0,39.09,0.0,0.0,,0,0,27.0,14.4,58.8,1013.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T00:00:00,21.2,21.2,6.8,39.27,0.0,0.0,,0,0,22.3,12.6,50.8,1012.7,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T01:00:00,20.9,20.9,6.6,39.45,0.0,0.0,,0,0,17.6,10.8,42.7,1012.3,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T02:00:00,20.6,20.6,6.4,39.64,0.0,0.0,,0,0,13.0,9.0,34.7,1012.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T03:00:00,20.3,20.3,6.1,39.56,0.0,0.0,,0,0,12.1,8.9,28.7,1012.0,1.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T04:00:00,20.0,20.0,5.8,39.49,0.0,0.0,,0,0,11.3,8.8,22.6,1012.0,3.3,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T05:00:00,19.8,19.8,5.6,39.41,0.0,0.0,,0,0,10.4,8.6,16.6,1012.0,5.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-14T06:00:00,20.4,20.4,5.2,36.88,0.0,0.0,,0,0,10.0,8.2,17.0,1012.3,15.7,24.1,28.3,0.2,0,10,Clear,clear-night,
مصر,2025-03-14T07:00:00,21.2,21.2,4.9,34.51,0.0,0.0,,0,0,9.5,7.7,17.5,1012.7,26.4,24.1,56.7,0.3,1,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-14T08:00:00,21.9,21.9,4.6,32.31,0.0,0.0,,0,0,9.0,7.2,17.9,1013.0,37.1,24.1,85.0,0.3,1,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-14T09:00:00,24.0,24.0,3.6,26.64,0.0,0.0,,0,0,10.2,8.2,22.3,1012.7,57.6,24.1,253.3,0.9,3,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-14T10:00:00,26.1,26.1,2.7,22.01,0.0,0.0,,0,0,11.4,9.1,26.6,1012.3,78.1,24.1,421.7,1.5,4,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-14T11:00:00,28.2,26.8,1.8,18.2,0.0,0.0,,0,0,12.6,10.1,31.0,1012.0,98.6,24.1,590.0,2.1,6,10,Overcast,cloudy,
مصر,2025-03-14T12:00:00,29.5,27.8,0.4,15.21,0.0,0.0,,0,0,13.3,11.4,41.2,1011.0,99.1,24.1,653.0,2.3,7,10,Overcast,cloudy,
مصر,2025-03-14T13:00:00,30.9,28.8,-1.1,12.7,0.0,0.0,,0,0,14.0,12.7,51.5,1010.0,99.5,24.1,716.0,2.6,7,10,Overcast,cloudy,
مصر,2025-03-14T14:00:00,32.3,30.0,-2.4,10.6,0.0,0.0,,0,0,14.8,14.0,61.7,1009.0,100.0,24.1,779.0,2.8,8,10,Overcast,cloudy,
مصر,2025-03-14T15:00:00,32.2,29.9,-2.6,10.53,0.0,0.0,,0,0,13.7,13.4,55.0,1009.0,100.0,24.1,638.7,2.3,6,10,Overcast,cloudy,
مصر,2025-03-14T16:00:00,32.1,29.8,-2.8,10.46,0.0,0.0,,0,0,12.6,12.8,48.3,1009.0,100.0,24.1,498.3,1.8,5,10,Overcast,cloudy,
مصر,2025-03-14T17:00:00,32.0,29.7,-2.9,10.39,0.0,0.0,,0,0,11.5,12.2,41.6,1009.0,100.0,24.1,358.0,1.3,4,10,Overcast,cloudy,
مصر,2025-03-14T18:00:00,30.7,28.6,-2.3,11.7,0.0,0.0,,0,0,16.6,13.6,48.7,1009.0,100.0,24.1,238.7,0.9,2,10,Overcast,cloudy,
مصر,2025-03-14T19:00:00,29.4,27.6,-1.7,13.17,0.0,0.0,,0,0,21.6,14.9,55.8,1009.0,100.0,24.1,119.3,0.4,0,10,Overcast,cloudy,
مصر,2025-03-14T20:00:00,28.1,26.7,-1.1,14.85,0.0,0.0,,0,0,26.6,16.2,62.9,1009.0,100.0,24.1,0.0,0.0,0,10,Overcast,cloudy,
مصر,2025-03-14T21:00:00,27.2,26.1,-0.1,16.87,0.0,0.0,,0,0,25.8,15.4,71.0,1008.3,72.5,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-14T22:00:00,26.3,26.3,0.9,19.17,0.0,0.0,,0,0,25.0,14.5,79.1,1007.7,44.9,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-14T23:00:00,25.4,25.4,2.0,21.77,0.0,0.0,,0,0,24.1,13.7,87.2,1007.0,17.4,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T00:00:00,25.1,25.1,0.5,19.87,0.0,0.0,,0,0,18.4,11.0,117.6,1006.7,13.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T01:00:00,24.9,24.9,-1.0,18.11,0.0,0.0,,0,0,12.6,8.4,148.0,1006.3,8.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T02:00:00,24.7,24.7,-2.4,16.49,0.0,0.0,,0,0,6.8,5.8,178.4,1006.0,4.6,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T03:00:00,24.2,24.2,-3.6,15.62,0.0,0.0,,0,0,15.0,8.8,174.4,1005.3,6.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T04:00:00,23.7,23.7,-4.7,14.78,0.0,0.0,,0,0,23.2,11.8,170.5,1004.7,7.5,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T05:00:00,23.2,23.2,-5.8,13.98,0.0,0.0,,0,0,31.3,14.8,166.5,1004.0,9.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T06:00:00,24.0,24.0,-5.1,14.05,0.0,0.0,,0,0,39.0,19.3,180.0,1004.0,39.3,24.1,26.0,0.2,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-15T07:00:00,24.8,24.8,-4.4,14.12,0.0,0.0,,0,0,46.7,23.9,193.5,1004.0,69.7,24.1,52.0,0.3,1,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-15T08:00:00,25.6,25.6,-3.7,14.19,0.0,0.0,,0,0,54.4,28.4,207.0,1004.0,100.0,24.1,78.0,0.3,1,10,Overcast,cloudy,
مصر,2025-03-15T09:00:00,26.7,25.8,-1.5,15.63,0.0,0.0,,0,0,47.6,28.8,222.7,1004.0,99.8,24.1,208.7,0.8,2,10,Overcast,cloudy,
مصر,2025-03-15T10:00:00,27.9,26.6,0.7,17.17,0.0,0.0,,0,0,40.9,29.2,238.5,1004.0,99.7,24.1,339.3,1.2,3,10,Overcast,cloudy,
مصر,2025-03-15T11:00:00,29.1,27.5,3.0,18.82,0.0,0.0,,0,0,34.2,29.5,254.2,1004.0,99.5,24.1,470.0,1.7,5,10,Overcast,cloudy,
مصر,2025-03-15T12:00:00,28.9,27.4,4.1,20.53,0.0,0.0,,0,0,37.9,33.8,254.8,1003.7,66.3,24.1,571.0,2.1,6,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-15T13:00:00,28.7,27.3,5.2,22.39,0.0,0.0,,0,0,41.6,38.2,255.4,1003.3,33.2,24.1,672.0,2.4,7,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-15T14:00:00,28.6,27.3,6.3,24.39,0.0,0.0,,0,0,45.4,42.5,256.0,1003.0,0.0,24.1,773.0,2.8,8,10,Clear,clear-day,
مصر,2025-03-15T15:00:00,27.2,26.5,7.0,27.73,0.0,0.0,,0,0,44.3,40.8,258.8,1003.7,6.3,24.1,667.0,2.4,7,10,Clear,clear-day,
مصر,2025-03-15T16:00:00,25.9,25.9,7.7,31.54,0.0,0.0,,0,0,43.2,39.1,261.5,1004.3,12.6,24.1,561.0,2.0,6,10,Clear,clear-day,
مصر,2025-03-15T17:00:00,24.6,24.6,8.5,35.89,0.0,0.0,,0,0,42.1,37.4,264.3,1005.0,18.9,24.1,455.0,1.6,5,10,Clear,clear-day,
مصر,2025-03-15T18:00:00,23.1,23.1,9.3,41.46,0.0,0.0,,0,0,44.5,36.4,275.9,1006.0,14.3,24.1,303.3,1.1,3,10,Clear,clear-day,
مصر,2025-03-15T19:00:00,21.6,21.6,10.1,47.92,0.0,0.0,,0,0,46.9,35.3,287.6,1007.0,9.8,24.1,151.7,0.5,0,10,Clear,clear-night,
مصر,2025-03-15T20:00:00,20.1,20.1,10.9,55.43,0.0,0.0,,0,0,49.3,34.2,299.2,1008.0,5.2,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T21:00:00,19.4,19.4,10.5,56.5,0.0,0.0,,0,0,48.7,34.4,293.1,1008.3,4.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T22:00:00,18.7,18.7,10.1,57.59,0.0,0.0,,0,0,48.1,34.7,287.1,1008.7,3.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-15T23:00:00,18.0,18.0,9.8,58.72,0.0,0.0,,0,0,47.5,34.9,281.0,1009.0,1.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T00:00:00,17.5,17.5,10.1,61.83,0.0,0.0,,0,0,47.0,34.2,278.8,1009.0,1.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T01:00:00,17.0,17.0,10.4,65.11,0.0,0.0,,0,0,46.6,33.5,276.7,1009.0,1.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T02:00:00,16.5,16.5,10.7,68.56,0.0,0.0,,0,0,46.1,32.8,274.5,1009.0,1.9,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T03:00:00,16.6,16.6,11.2,70.13,0.0,0.0,,0,0,43.9,31.3,279.1,1009.0,21.5,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-16T04:00:00,16.8,16.8,11.7,71.73,0.0,0.0,,0,0,41.8,29.9,283.7,1009.0,41.1,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-16T05:00:00,17.0,17.0,12.2,73.35,0.0,0.0,rain,0,0,39.6,28.4,288.3,1009.0,60.7,24.1,0.0,0.0,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-16T06:00:00,16.9,16.9,11.9,72.53,0.0,0.0,,0,0,38.8,28.4,291.6,1010.0,63.8,24.1,22.3,0.1,0,10,Partially cloudy,partly-cloudy-night,
مصر,2025-03-16T07:00:00,16.8,16.8,11.6,71.72,0.0,0.0,,0,0,37.9,28.4,295.0,1011.0,66.8,24.1,44.7,0.1,0,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T08:00:00,16.7,16.7,11.4,70.92,0.2,0.0,rain,0,0,37.1,28.4,298.3,1012.0,69.9,24.1,67.0,0.2,1,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T09:00:00,17.6,17.6,10.0,61.17,0.0,0.0,,0,0,37.8,30.1,295.5,1012.0,52.0,24.1,190.0,0.7,2,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T10:00:00,18.5,18.5,8.7,52.74,0.0,0.0,,0,0,38.5,31.8,292.6,1012.0,34.1,24.1,313.0,1.1,3,10,Partially cloudy,partly-cloudy-day,
مصر,2025-03-16T11:00:00,19.5,19.5,7.4,45.45,0.1,0.0,rain,0,0,39.2,33.5,289.8,1012.0,16.2,24.1,436.0,1.6,4,10,Clear,clear-day,
مصر,2025-03-16T12:00:00,20.1,20.1,7.1,42.81,0.0,0.0,,0,0,40.1,34.6,293.2,1011.7,10.9,24.1,556.3,2.0,6,10,Clear,clear-day,
مصر,2025-03-16T13:00:00,20.7,20.7,6.8,40.33,0.0,0.0,,0,0,40.9,35.6,296.6,1011.3,5.7,24.1,676.7,2.5,7,10,Clear,clear-day,
مصر,2025-03-16T14:00:00,21.4,21.4,6.5,38.0,0.0,0.0,,0,0,41.8,36.7,300.0,1011.0,0.4,24.1,797.0,2.9,8,10,Clear,clear-day,
مصر,2025-03-16T15:00:00,21.0,21.0,5.3,36.01,0.0,0.0,,0,0,42.6,37.4,303.0,1011.3,0.3,24.1,685.3,2.5,7,10,Clear,clear-day,
مصر,2025-03-16T16:00:00,20.6,20.6,4.2,34.1,0.0,0.0,,0,0,43.4,38.2,305.9,1011.7,0.1,24.1,573.7,2.1,6,10,Clear,clear-day,
مصر,2025-03-16T17:00:00,20.2,20.2,3.1,32.27,0.0,0.0,,0,0,44.3,38.9,308.9,1012.0,0.0,24.1,462.0,1.7,5,10,Clear,clear-day,
مصر,2025-03-16T18:00:00,18.8,18.8,4.0,37.6,0.0,0.0,,0,0,44.6,36.5,309.7,1013.0,1.7,24.1,308.0,1.1,3,10,Clear,clear-day,
مصر,2025-03-16T19:00:00,17.4,17.4,4.9,43.83,0.0,0.0,,0,0,45.0,34.1,310.5,1014.0,3.3,24.1,154.0,0.6,0,10,Clear,clear-night,
مصر,2025-03-16T20:00:00,16.0,16.0,5.9,51.11,0.0,0.0,,0,0,45.4,31.7,311.3,1015.0,5.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T21:00:00,15.5,15.5,6.1,53.52,0.0,0.0,,0,0,44.8,30.0,309.5,1015.0,6.3,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T22:00:00,15.1,15.1,6.4,56.05,0.0,0.0,,0,0,44.2,28.3,307.8,1015.0,7.7,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-16T23:00:00,14.7,14.7,6.7,58.71,0.0,0.0,,0,0,43.6,26.6,306.0,1015.0,9.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T00:00:00,14.5,14.5,6.6,59.06,0.0,0.0,,0,0,43.7,26.2,306.8,1015.0,6.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T01:00:00,14.3,14.3,6.5,59.42,0.0,0.0,,0,0,43.8,25.7,307.7,1015.0,3.1,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T02:00:00,14.1,14.1,6.4,59.78,0.0,0.0,,0,0,43.9,25.2,308.5,1015.0,0.2,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T03:00:00,13.7,13.7,6.8,63.08,0.0,3.2,,0,0,40.1,21.7,299.7,1015.0,1.8,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T04:00:00,13.4,13.4,7.3,66.56,0.0,3.2,,0,0,36.2,18.2,290.8,1015.0,3.4,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T05:00:00,13.1,13.1,7.8,70.22,0.0,3.2,,0,0,32.4,14.8,282.0,1015.0,5.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T06:00:00,13.7,13.7,7.7,67.38,0.0,3.2,,0,0,33.1,16.3,284.7,1015.7,3.3,24.1,30.7,0.2,0,10,Clear,clear-night,
مصر,2025-03-17T07:00:00,14.3,14.3,7.7,64.66,0.0,3.2,,0,0,33.8,17.9,287.4,1016.3,1.7,24.1,61.3,0.3,1,10,Clear,clear-day,
مصر,2025-03-17T08:00:00,14.9,14.9,7.7,62.06,0.0,3.2,,0,0,34.6,19.4,290.1,1017.0,0.0,24.1,92.0,0.3,1,10,Clear,clear-day,
مصر,2025-03-17T09:00:00,16.4,16.4,6.4,51.69,0.0,0.0,,0,0,35.0,22.0,291.2,1016.7,0.0,24.1,262.7,0.9,3,10,Clear,clear-day,
مصر,2025-03-17T10:00:00,17.9,17.9,5.1,43.06,0.0,0.0,,0,0,35.5,24.5,292.2,1016.3,0.1,24.1,433.3,1.6,4,10,Clear,clear-day,
مصر,2025-03-17T11:00:00,19.4,19.4,3.9,35.88,0.0,0.0,,0,0,36.0,27.0,293.3,1016.0,0.1,24.1,604.0,2.2,6,10,Clear,clear-day,
مصر,2025-03-17T12:00:00,20.3,20.3,3.5,33.07,0.0,0.0,,0,0,36.7,29.4,298.1,1015.3,1.7,24.1,684.0,2.5,7,10,Clear,clear-day,
مصر,2025-03-17T13:00:00,21.2,21.2,3.1,30.49,0.0,0.0,,0,0,37.4,31.8,303.0,1014.7,3.3,24.1,764.0,2.7,8,10,Clear,clear-day,
مصر,2025-03-17T14:00:00,22.1,22.1,2.8,28.12,0.0,0.0,,0,0,38.2,34.2,307.8,1014.0,4.9,24.1,844.0,3.0,8,10,Clear,clear-day,
مصر,2025-03-17T15:00:00,21.5,21.5,2.5,28.56,0.0,0.0,,0,0,37.6,34.3,309.4,1014.3,3.3,24.1,719.0,2.6,7,10,Clear,clear-day,
مصر,2025-03-17T16:00:00,20.9,20.9,2.2,29.02,0.0,0.0,,0,0,37.0,34.4,311.0,1014.7,1.6,24.1,594.0,2.1,6,10,Clear,clear-day,
مصر,2025-03-17T17:00:00,20.4,20.4,2.0,29.48,0.0,0.0,,0,0,36.4,34.6,312.6,1015.0,0.0,24.1,469.0,1.7,5,10,Clear,clear-day,
مصر,2025-03-17T18:00:00,19.0,19.0,3.0,34.61,0.0,0.0,,0,0,35.0,31.9,317.3,1016.0,0.0,24.1,312.7,1.1,3,10,Clear,clear-day,
مصر,2025-03-17T19:00:00,17.6,17.6,4.0,40.64,0.0,0.0,,0,0,33.7,29.3,321.9,1017.0,0.0,24.1,156.3,0.6,0,10,Clear,clear-night,
مصر,2025-03-17T20:00:00,16.2,16.2,5.1,47.74,0.0,0.0,,0,0,32.4,26.6,326.6,1018.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T21:00:00,15.6,15.6,5.6,51.37,0.0,0.0,,0,0,30.1,22.9,324.9,1018.3,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T22:00:00,15.0,15.0,6.1,55.27,0.0,0.0,,0,0,27.8,19.2,323.1,1018.7,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-17T23:00:00,14.5,14.5,6.7,59.47,0.0,0.0,,0,0,25.6,15.5,321.4,1019.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T00:00:00,14.1,14.1,6.6,60.76,0.0,0.0,,0,0,24.1,13.9,320.8,1018.7,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T01:00:00,13.7,13.7,6.6,62.08,0.0,0.0,,0,0,22.7,12.4,320.2,1018.3,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T02:00:00,13.4,13.4,6.6,63.43,0.0,0.0,,0,0,21.2,10.8,319.6,1018.0,0.0,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T03:00:00,13.2,13.2,6.7,65.01,0.0,0.0,,0,0,17.8,9.6,305.1,1018.0,8.4,24.1,0.0,0.0,0,10,Clear,clear-night,
مصر,2025-03-18T04:00:00,12.9,12.9,6.9,66.62,0.0,0.0,,0,0,14.3,8.4,290.6,1018.0,16.9,24.1,0.0,0.0,0,10,Clear,clear-night,
